name,latitude,longitude,iata
Coimbatore International Airport,11.02999973,77.04340363,CJB
Cochin International Airport,10.152,76.401901,COK
Calicut International Airport,11.1368,75.955299,CCJ
Kadapa Airport,14.513154,78.769183,CDP
Car Nicobar Air Force Base,9.153056,92.819273,CBD
Kalaburagi Airport,17.308154,76.965246,GBI
Rajiv Gandhi International Airport,17.231318,78.429855,HYD
Begumpet Airport,17.4531,78.467598,BPM
Kannur International Airport,11.918614,75.547211,CNN
Kurnool Airport,15.716288,78.16923,KJB
Madurai Airport,9.83450985,78.09339905,IXM
Mangalore International Airport,12.9612999,74.89009857,IXE
Chennai International Airport,12.990005,80.169296,MAA
Mysore Airport,12.23,76.655833,MYQ
Veer Savarkar International Airport / INS Utkrosh,11.641208,92.729643,IXZ
Pondicherry Airport,11.968,79.812,PNY
Sri Sathya Sai Airport,14.14929962,77.79109955,PUT
Basanth Nagar Airport,18.701,79.3923,RMD
Rajahmundry Airport,17.105799,81.813204,RJA
Salem Airport,11.7833004,78.06559753,SXV
Sindhudurg Airport,16,73.533333,SDW
Thanjavur Air Force Station,10.723835,79.109457,TJV
Tirupati Airport,13.63249969,79.54329681,TIR
Tiruchirappalli International Airport,10.766223,78.71774,TRZ
Thiruvananthapuram International Airport,8.48212,76.920097,TRV
Warangal Airport,17.9144,79.602203,WGC
Yongphulla Airport,27.25627,91.514633,YON
Bathpalathang Airport,27.5622,90.7471,BUT
Gelephu Airport,26.88456,90.46412,GLU
Paro International Airport,27.4032,89.424599,PBH
Hoarafushi Airport,6.96967,72.896287,HRF
Kulhudhuffushi Airport,6.630762,73.067815,HDK
Maafaru International Airport,5.818394,73.469181,NMF
Ifuru Airport,5.7083,73.025,IFU
Dharavandhoo Airport,5.1561,73.1302,DRV
Fuvahmulah Airport,-0.309722,73.435,FVM
Gan International Airport,-0.692694,73.151557,GAN
Hanimaadhoo Airport,6.744229794,73.17050171,HAQ
Kadhdhoo Airport,1.85916996,73.52189636,KDO
Malé International Airport,4.191830158,73.52909851,MLE
Kooddoo Airport,0.7324,73.4336,GKK
Kaadedhdhoo Airport,0.488131,72.996902,KDM
Dhaalu Atoll Airport,2.666075,72.887118,DDD
Villa Airport,3.470556,72.835833,VAM
Thimarafushi Airport,2.211,73.1533,TMF
Maavaarulaa Airport,0.338085,73.512869,RUL
Don Mueang International Airport,13.91259956,100.6070023,DMK
Sa Pran Nak Airport,14.94939995,100.6429977,KKM
Kamphaeng Saen Airport,14.10200024,99.91719818,KDT
Trat Airport,12.2746,102.319,TDX
Suvarnabhumi Airport,13.68109989,100.7470016,BKK
U-Tapao International Airport,12.67990017,101.0049973,UTP
Chiang Mai International Airport,18.76679993,98.96260071,CNX
Mae Hong Son Airport,19.3013,97.9758,HGN
Pai Airport,19.372054,98.435904,PYY
Lampang Airport,18.27090073,99.5042038,LPT
Nan Airport,18.80789948,100.7829971,NNT
Phrae Airport,18.1322,100.165001,PRH
Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,CEI
Udorn Air Base,17.38299942,102.8000031,BAO
Phetchabun Airport,16.6760006,101.1949997,PHY
Hua Hin Airport,12.63619995,99.95149994,HHQ
Takhli Airport,15.27729988,100.2959976,TKH
Mae Sot Airport,16.69989967,98.54509735,MAQ
Sukhothai Airport,17.23800087,99.81819916,THS
Phitsanulok Airport,16.7829,100.278999,PHS
Tak Airport,16.896,99.253304,TKT
Uttaradit Airport,17.61700058,100.0999985,UTR
Surat Thani Airport,9.132599831,99.13559723,URT
Narathiwat Airport,6.519919872,101.7429962,NAW
Chumphon Airport,10.7112,99.361702,CJM
Nakhon Si Thammarat Airport,8.539620399,99.94470215,NST
Krabi Airport,8.09912014,98.98619843,KBV
Songkhla Airport,7.186560154,100.6080017,SGZ
Pattani Airport,6.78546,101.153999,PAN
Samui Airport,9.54779,100.061996,USM
Phuket International Airport,8.1132,98.316902,HKT
Ranong Airport,9.77762,98.585503,UNN
Hat Yai International Airport,6.933209896,100.3929977,HDY
Trang Airport,7.50874,99.6166,TST
Udon Thani Airport,17.38640022,102.788002,UTH
Sakon Nakhon Airport,17.19510078,104.1190033,SNO
Surin Airport,14.86830044,103.4980011,PXR
Khon Kaen Airport,16.46660042,102.7839966,KKC
Loei Airport,17.43910027,101.7220001,LOE
Buri Ram Airport,15.2295,103.252998,BFV
Nakhon Ratchasima Airport,14.9495,102.313004,NAK
Ubon Ratchathani Airport,15.25129986,104.8700027,UBP
Roi Et Airport,16.1168,103.774002,ROI
Nakhon Phanom Airport,17.383801,104.642998,KOP
Mvuu Camp Airport,-14.838611,35.301389,VUU
Buon Ma Thuot Airport,12.66829968,108.1200027,BMV
Chu Lai Airport,15.4033,108.706001,VCL
Cat Bi International Airport,20.81686,106.722994,HPH
Cà Mau Airport,9.177667,105.177778,CAH
Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002,CXR
Con Dao Airport,8.73183,106.633003,VCS
Can Tho International Airport,10.0851,105.711998,VCA
Dien Bien Phu Airport,21.39749908,103.0080032,DIN
Lien Khuong Airport,11.75,108.366997,DLI
Da Nang International Airport,16.0439,108.198997,DAD
Las Malvinas/Echarate Airport,-11.854861,-72.939332,VVN
Noi Bai International Airport,21.221201,105.806999,HAN
Na San Airport,21.215301,104.032803,SQH
Phu Bai International Airport,16.400628,107.703094,HUI
Phu Cat Airport,13.955,109.042,UIH
Pleiku Airport,14.00450039,108.0169983,PXU
Phu Quoc International Airport,10.1698,103.9931,PQC
Phan Rang Airport,11.6335,108.952003,PHA
Rach Gia Airport,9.958029972,105.1323795,VKG
Dong Tac Airport,13.0496,109.334,TBB
Tan Son Nhat International Airport,10.8188,106.652,SGN
Tho Xuan Airport,19.901667,105.467778,THD
Van Don International Airport,21.120693,107.41539,VDO
Vinh Airport,18.73760033,105.6709976,VII
Vung Tau Airport,10.375093,107.096185,VTG
Ann Airport,19.769199,94.0261,VBA
Bagan Airport,21.17880058,94.93019867,NYU
Banmaw Airport,24.27044,97.2476,BMO
Bokpyinn Airport,11.1494,98.735901,VBP
Chanmyathazi Airport,21.9405,96.0896,VBC
Dawei Airport,14.10389996,98.20359802,TVY
Nay Pyi Taw International Airport,19.623501,96.200996,NYT
Surbung Airport,22.939167,93.615333,SRU
Gangaw Airport,22.17469978,94.13439941,GAW
Gwa Airport,17.60000038,94.58329773,GWA
Hommalinn Airport,24.899599,94.914001,HOX
Tilin Airport,21.70000076,94.09999847,TIO
Kengtung Airport,21.3015995,99.63600159,KET
Kanti Airport,25.9883,95.6744,KHM
Kalay Airport,23.188801,94.051102,KMV
Kyaukpyu Airport,19.42639923,93.53479767,KYP
Kawthoung Airport,10.04930019,98.53800201,KAW
Kyauktu Airport,21.39999962,94.13330078,KYT
Loikaw Airport,19.69149971,97.21479797,LIW
Lashio Airport,22.97789955,97.75219727,LSH
Mandalay International Airport,21.70219994,95.97789764,MDL
Myeik Airport,12.43980026,98.62149811,MGZ
Myitkyina Airport,25.3836,97.351898,MYT
Mawlamyine Airport,16.44470024,97.66069794,MNU
Manaung Airport,18.8458,93.688904,MGU
Momeik Airport,23.09250069,96.64530182,MOE
Mong Hsat Airport,20.51679993,99.25679779,MOG
Mong Tong Airport,20.29669952,98.89890289,MGK
Magway Airport,20.1656,94.941399,MWQ
Monywar Airport,22.221638,95.093479,NYW
Namsang Airport,20.89049911,97.73590088,NMS
Namtu Airport,23.083,97.383003,NMT
Hpa-N Airport,16.8937,97.674599,PAA
Pauk Airport,21.4492,94.4869,PAU
Pathein Airport,16.815201,94.7799,BSX
Hpapun Airport,18.06669998,97.44979858,PPU
Putao Airport,27.32990074,97.42630005,PBU
Pakhokku Airport,21.4043,95.11125,PKK
Pyay Airport,18.82449913,95.26599884,PRU
Sittwe Airport,20.133165,92.870693,AKY
Thandwe Airport,18.46069908,94.30010223,SNW
Tachileik Airport,20.48380089,99.93540192,THL
Ye Airport,15.301361,97.864288,XYE
Yangon International Airport,16.90730095,96.1332016,RGN
Friday Harbor Seaplane Base,48.5373,-123.010002,FBS
Rosario Seaplane Base,48.645699,-122.867996,RSJ
Kenmore Air Harbor Seaplane Base,47.629002,-122.338997,LKE
Roche Harbor Airport,48.612301,-123.139,RCE
Maranggo Airport,-5.76457,123.917,TQQ
Westsound/WSX Seaplane Base,48.617901,-122.956903,WSX
Hasanuddin International Airport,-5.06163,119.554001,UPG
Frans Kaisiepo Airport,-1.19002,136.108002,BIK
Moanamani Airport,-4.00659,136.037704,ONI
Kornasoren Airport,-0.935842,134.872298,FOO
Deiyai / Waghete Baru Airport,-4.05916,136.281715,WET
Ilaga Airport,-3.97648,137.6225,ILA
Kokonao Airport,-4.71075,136.43515,KOX
Mozes Kilangin Airport,-4.52978,136.887388,TIM
Enarotali Airport,-3.925739,136.378634,EWI
Andriamena Airport,-17.631,47.7233,WAD
Selaparang Airport,-8.56056,116.095097,AMI
Sultan Muhammad Salahuddin Airport,-8.537184,118.685002,BMU
Ngurah Rai (Bali) International Airport,-8.74817,115.167,DPS
Lombok International Airport,-8.757792,116.275435,LOP
Sumbawa Besar Airport,-8.48904,117.412003,SWQ
Tambolaka Airport,-9.409224,119.242558,TMC
Umbu Mehang Kunda Airport,-9.66922,120.302002,WGP
Pitu Airport,2.04599,128.324997,OTI
Toraja Airport,-3.185833,119.91775,TRT
Bua - Palopo Lagaligo Airport,-3.082997,120.245018,LLO
Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,PLW
Tampa Padang Airport,-2.590017,119.025051,MJU
Andi Jemma Airport,-2.55803,120.323997,MXB
Kasiguncu Airport,-1.41675,120.657997,PSJ
Tanjung Api Airport,-0.865437,121.628625,OJU
Syukuran Aminuddin Amir Airport,-1.035893,122.773934,LUW
Haji Muhammad Sidik Airport,-1.02581,114.92881,HMS
Seruyan Kuala Pembuang Airport,-3.376062,112.536521,KLP
Tjilik Riwut Airport,-2.22513,113.943001,PKY
Yogyakarta International Airport,-7.905338,110.057264,YIA
Tunggul Wulung Airport,-7.64506,109.033997,CXP
Dewadaru Airport,-5.80091,110.47838,KWB
Bokondini Airport,-3.68455,138.677437,BUI
Mararena Sarmi Airport,-1.873077,138.753275,ZRM
Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,DJJ
Lereh Airport,-3.0795,139.952,LHI
Mulia Airport,-3.701938,137.957,LII
Oksibil Airport,-4.9071,140.6277,OKL
Senggeh Airport,-3.442448,140.778079,SEH
Mindiptana Airport,-5.876929,140.70946,MDP
Bade Airport,-7.175902,139.58333,BXD
Mopah International Airport,-8.523898,140.419693,MKQ
Okaba Airport,-8.0946,139.7233,OKQ
Kepi Airport,-6.5418,139.3318,KEI
Tanah Merah Airport,-6.09669,140.303521,TMH
Melalan Airport,-0.203611,115.760002,GHS
Tanjung Harapan Airport,2.835833,117.373611,TJS
Datadawai Airport,0.8106,114.5306,DTD
Kalimarau Airport,2.1555,117.431999,BEJ
Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,BPN
Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,TRK
Aji Pangeran Tumenggung Pranoto International Airport,-0.374478,117.250128,AAP
Tanjung Santan Airport,-0.092973001,117.4530029,TSX
Bunyu Airport,3.45572,117.866997,BYQ
Gamarmalamo Airport,1.83833,127.786003,GLX
Buli Airport,0.9194,128.3825,PGQ
Jalaluddin Airport,0.637118995,122.8499985,GTO
Naha Airport,3.68321,125.528,NAH
Sultan Bantilan Airport,1.123428,120.793658,TLI
Gebe Airport,-0.078889,129.457993,GEB
Kuabang Airport,1.18528,127.896004,KAZ
Sam Ratulangi Airport,1.54926,124.926003,MDC
Melangguane Airport,4.00694,126.672997,MNA
Siau/Sitaro Airport,2.648591,125.423301,BRG
Indonesia Morowali Industrial Park (IMIP) Airport,-2.799322,122.141385,MWS
Sultan Babullah Airport,0.831012,127.381611,TTE
Buol - Pogogul Airport,1.1027,121.4141,UOL
Waverney Airport,-25.3563,141.9254,WAN
Batu Licin Airport,-3.41241,115.995003,BTW
Iskandar Airport,-2.7052,111.672997,PKN
Gusti Syamsir Alam Airport,-3.29472,116.165001,KBU
Warukin Airport,-2.21656,115.435997,TJG
Syamsudin Noor International Airport,-3.44236,114.763,BDJ
Sampit (Hasan) Airport,-2.499198,112.974987,SMQ
Amahai Airport,-3.347851,128.927093,AHI
Bandanaira Airport,-4.5214,129.9054,NDA
Rar Gwamar Airport,-5.772220135,134.2120056,DOB
"Mangole Airport, Falabisahaya",-1.782255,125.482246,MAL
Karel Sadsuitubun Airport,-5.760278,132.759444,LUV
Namrole Airport,-3.85522,126.700902,NRE
Oesman Sadik Airport,-0.635259,127.501999,LAH
Benjina Airport,-6.06613,134.273971,BJK
Emalamo Sanana Airport,-2.097833,125.963833,SQN
Pattimura International Airport,-3.71026,128.089005,AMQ
Taliabu Island Airport,-1.642629981,124.5589981,TAX
Wahai Airport,-2.8114,129.484,WBA
Berau/Maratua Airport,2.19759,118.599361,RTU
Robert Atty Bessing,3.575278,116.619722,LNU
Abdul Rachman Saleh Airport,-7.929099,112.714233,MLG
Ngloram Airport,-7.194841667,111.5481667,CPF
Adisutjipto International Airport,-7.78818,110.431999,JOG
Adisumarmo International Airport,-7.516044,110.757492,SOC
Juanda International Airport,-7.37983,112.787003,SUB
Achmad Yani Airport,-6.970732,110.373244,SRG
Trunojoyo Airport,-7.0242,113.89023,SUP
Stenkol Airport,-2.1033,133.5164,NTI
Abresso Airport,-1.496771,134.175,RSK
Kebar Airport,-0.810418,133.054937,KEQ
Fakfak Airport,-2.920508,132.267011,FKQ
Inanwatan Airport,-2.127447,132.160056,INX
Kaimana Airport,-3.6446,133.695116,KNG
Merdey Airport,-1.591154,133.295867,RDE
Marinda Airport,-0.423056,130.773333,RJM
Babo Airport,-2.53224,133.438995,BXB
Rendani Airport,-0.891833,134.048996,MKW
Teminabuan Airport,-1.44545,132.021139,TXM
Wasior Airport,-2.721,134.5061,WSR
Bajawa Soa Airport,-8.707435,121.057427,BJW
Frans Xavier Seda Airport,-8.639514,122.238135,MOF
H. Hasan Aroeboesman (Ende) Airport,-8.849114,121.66101,ENE
Frans Sales Lega Airport,-8.596171,120.478177,RTG
Alor Island - Mali Airport,-8.13234,124.597,ARD
Komodo Airport,-8.480694,119.888306,LBJ
David Constantijn Saudale Airport,-10.7673,123.0747,RTI
Sabu-Tardanu Airport,-10.4924,121.8482,SAU
El Tari Airport,-10.1716,123.670998,KOE
Wamena Airport,-4.097324,138.952417,WMX
Betoambari Airport,-5.48688,122.569,BUW
Matahora Airport,-5.293996,123.634,WNI
Selayar - Haji Aroeppala Airport,-6.17921,120.437479,KSR
Arung Palakka Airport,-4.459582,120.310436,APD
Soroako Airport,-2.530582,121.356096,SQR
Pongtiku Airport,-3.04474,119.821999,TTR
Haluoleo Airport,-4.08161,122.417999,KDI
Domine Eduard Osok Airport,-0.894,131.287,SOQ
Stebbins Airport,63.515999,-162.278,WBB
Wapolu Airport,-9.3376,150.5093,WBC
Bintulu Airport,3.123850107,113.0199966,BTU
Belaga Airport,2.652143,113.767043,BLG
Long Semado Airport,4.217000008,115.5999985,LSM
Long Lellang Airport,3.421000004,115.1539993,LGL
Kuching International Airport,1.487364,110.352859,KCH
Long Seridan Airport,3.976087,115.067303,ODN
Limbang Airport,4.808300018,115.0100021,LMN
Mukah Airport,2.881944,112.043333,MKM
Long Akah Airport,3.310909,114.785553,LKH
Marudi Airport,4.178734,114.330318,MUR
Sematan Airport,1.812678,109.765391,BSE
Kapit Airport,2.010523745,112.9314682,KPI
Bakalalan Airport,3.974,115.617996,BKM
Miri Airport,4.32201,113.987,MYY
Sibu Airport,2.2616,111.985001,SBW
Tanjung Manis Airport,2.17784,111.202003,TGC
Long Sukang Airport,4.55222,115.494003,LSU
Lawas Airport,4.84917,115.407997,LWY
Bario Airport,3.734648,115.478548,BBN
Semporna Airport,4.454596,118.595023,SMM
Lahad Datu Airport,5.03241,118.32376,LDU
Telupid Airport,5.62861,117.125999,TEL
Keningau Airport,5.355487,116.164884,KGU
Sahabat [Sahabat 16] Airport,5.087779999,119.0940018,SXS
Kota Kinabalu International Airport,5.932743,116.049324,BKI
Labuan Airport,5.300680161,115.25,LBU
Tomanggong Airport,5.40257,118.65763,TMG
Long Pasia Airport,4.409756,115.724473,GSA
Sepulot Airport,4.732999802,116.4670029,SPE
Pamol Airport,5.996571,117.404795,PAY
Ranau Airport,5.957793,116.680191,RNU
Sandakan Airport,5.900899887,118.0589981,SDK
Kudat Airport,6.924111,116.837068,KUD
Tawau Airport,4.31338,118.12152,TWU
Mulu Airport,4.04832983,114.8050003,MZV
Brunei International Airport,4.9442,114.928001,BWN
"Al Ain Airport Ain District, Shabwah Governorate, Yemen",14.859579,45.545705,WDA
Parker County Airport,32.7463,-97.682404,WEA
Wedau Airport,-10.0954,150.0826,WED
Welshpool Airport,-38.682382,146.445331,WHL
Nusawiru Airport,-7.719895,108.488995,CJN
Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,0.458647,101.444321,PKU
Pinang Kampai Airport,1.609114,101.433492,DUM
Japura Airport,-0.352808,102.334999,RGT
Sungai Pakning Bengkalis Airport,1.37,102.139999,SEQ
Raja Haji Abdullah Airport,1.05287,103.391517,TJB
Kertajati International Airport,-6.648924,108.166692,KJT
Budiarto Airport,-6.293171,106.57,RTO
Husein Sastranegara International Airport,-6.90063,107.575996,BDO
Penggung Airport,-6.757,108.538849,CBN
Cibeureum Airport,-7.3466,108.246002,TSY
Tambelan Airport,0.979922,107.564658,TBX
Hang Nadim International Airport,1.12103,104.119003,BTH
Tuanku Tambusai Airport,0.845431,100.370154,PPR
Letung Airport,2.96447,105.75484,LMU
Matak Airport,3.34812,106.258003,MWK
Raja Haji Fisabilillah International Airport,0.92397,104.53341,TNJ
Dabo Airport,-0.479611,104.579498,SIQ
Muko Muko Airport,-2.541058,101.087651,MPC
Halim Perdanakusuma International Airport,-6.266610146,106.8909988,HLP
Pondok Cabe Air Base,-6.336959839,106.7649994,PCB
Soekarno-Hatta International Airport,-6.12556982,106.6559982,CGK
Radin Inten II International Airport,-5.246803,105.182531,TKG
Muhammad Taufiq Kiemas Airport,-5.211562,103.936501,TFY
Binaka Airport,1.16628,97.704327,GNS
Aek Godang Airport,1.4001,99.430496,AEG
Jenderal Besar Abdul Haris Nasution Airport,0.948056,99.533333,JHN
Soewondo Air Force Base,3.558425,98.672275,MES
Kualanamu International Airport,3.637847,98.870566,KNO
Silangit Airport,2.25973,98.991898,DTB
Sibisa Airport,2.601944,98.96389,SIW
Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,FLZ
Alas Leuser Airport,3.391456,97.863726,LSR
H A S Hanandjoeddin International Airport,-2.74572,107.754997,TJQ
Nanga Pinoh Airport,-0.348868996,111.7480011,NPO
Rahadi Osman Airport,-1.816845,109.963331,KTG
Ranai Airport,3.90871,108.388,NTX
Supadio Airport,-0.150711,109.403999,PNK
Pangsuma Airport,0.835578024,112.9369965,PSU
Sultan Thaha Airport,-1.638685,103.645063,DJB
Silampari Airport,-3.288165,102.91449,LLJ
Muara Bungo Airport,-1.541635,102.181613,BUU
Depati Amir Airport,-2.1622,106.139,PGK
Fatmawati Soekarno Airport,-3.8637,102.338997,BKS
Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,PLM
Pendopo Airport,-3.286070108,103.8799973,PDO
Minangkabau International Airport,-0.786917,100.280998,PDG
Bentayan Airport,-4.0225,103.379167,PXA
Teuku Cut Ali Airport,3.16904,97.288299,TPK
Maimun Saleh Airport,5.874668,95.33967,SBG
Cut Nyak Dhien Airport,4.040631,96.253538,MEQ
Lasikin Airport,2.410916,96.326766,LKI
Rembele Airport,4.72113,96.851943,TXE
Lhok Sukon Airport,5.06951,97.259201,LSX
Malikus Saleh Airport,5.22668,96.950302,LSW
Sultan Iskandar Muda International Airport,5.522872024,95.42063713,BTJ
Sungai Tiang Airport,4.33027792,102.3949966,SXT
Mersing Airport,2.389148,103.874183,MEP
Sitiawan Airport,4.2222,100.6993,SWY
Taiping (Tekah) Airport,4.866432,100.715381,TPG
Tioman Airport,2.81818,104.160004,TOD
Sultan Abdul Halim Airport,6.189670086,100.3980026,AOR
RMAF Butterworth Air Base,5.46592,100.390999,BWH
Sultan Ismail Petra Airport,6.16685009,102.2929993,KBR
Kuantan Airport,3.77538991,103.2089996,KUA
Kerteh Airport,4.53722,103.427002,KTE
Sultan Azlan Shah Airport,4.567969799,101.0920029,IPH
Senai International Airport,1.64131,103.669998,JHB
Kuala Lumpur International Airport,2.74558,101.709999,KUL
Langkawi International Airport,6.329730034,99.72869873,LGK
Malacca International Airport,2.265613,102.252778,MKZ
Sultan Mahmud Airport,5.382639885,103.1029968,TGG
Penang International Airport,5.297140121,100.2770004,PEN
Pulau Pangkor Airport,4.244719982,100.5530014,PKG
LTS Pulau Redang Airport,5.764804,103.004942,RDN
Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,SZB
Decatur Shores Airport,48.500171,-122.813973,DTR
Wanuma Airport,-4.8961,145.3213,WNU
Mathilda Batlayeri Airport,-7.848354,131.337068,SXK
Atauro Airport,-8.243133,125.606378,AUT
Suai Airport,-9.303310394,125.2870026,UAI
Presidente Nicolau Lobato International Airport,-8.546562,125.524507,DIL
Cakung Airport,-8.486479,126.399981,BCH
Maliana Airport,-8.97224,125.214996,MPT
Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,OEC
Viqueque Airport,-8.883799553,126.3730011,VIQ
AA Bere Tallo (Haliwen) Airport,-9.074841,124.903285,ABU
Larantuka Gewayentana Airport,-8.274424,123.002,LKA
Sanggata/Sangkimah Airport,0.3847,117.543,SGQ
Yuvai Semaring Airport,3.9028,115.6921,LBW
Bontang Airport,0.119691,117.474998,BXT
Nunukan Airport,4.134001,117.669546,NNX
Tanah Grogot Airport,-1.885541,116.256809,TNB
Long Apung Airport,1.704486,114.970297,LPU
